ID;SITC;Countries;Periods;ImportValue_1;ExportValue_2;BalanceOfTrade_3;ChangeInImportValue_4;ChangeInExportValue_5
77;T001082;T001047;2017JJ00;408885;467434;58550;    10.9;    10.4
218;T001082;L007935;2017JJ00;221774;333649;111875;    10.7;     8.8
359;T001082;L006998;2017JJ00;187111;133785;-53325;    11.1;    14.7
500;T001082;L007933;2017JJ00;;;;;
641;T001082;L008519;2017JJ00;;;;;
782;T001082;L008520;2017JJ00;;;;;
923;T001082;L008524;2017JJ00;;;;;
1064;T001082;L008531;2017JJ00;;;;;
1205;T001082;L008527;2017JJ00;;;;;
1346;T001082;L008533;2017JJ00;3;33;30;   279.2;    -3.9
1487;T001082;L008534;2017JJ00;5;51;45;   -12.6;    -7.0
1628;T001082;L008535;2017JJ00;798;767;-31;    -7.5;    -9.2
1769;T001082;L008536;2017JJ00;0;0;0;   -28.0;    14.4
1910;T001082;L008537;2017JJ00;0;3;3;   -66.1;   -37.7
2051;T001082;L008538;2017JJ00;3;15;12;   385.9;     6.5
2192;T001082;L008539;2017JJ00;5;150;145;   -97.0;    -6.1
2333;T001082;L008540;2017JJ00;0;1;1;;   -45.3
2474;T001082;L008532;2017JJ00;0;0;0;    35.3;    39.1
2615;T001082;L008541;2017JJ00;0;6;6;   -77.4;   -82.7
2756;T001082;L008542;2017JJ00;1112;790;-322;     5.0;    10.8
2897;T001082;L008543;2017JJ00;6;47;41;   -16.2;    64.9
3038;T001082;L008544;2017JJ00;;112;;;    14.3
3179;T001082;L008545;2017JJ00;1220;2599;1379;    22.5;    11.4
3320;T001082;L008709;2017JJ00;2501;5741;3239;    17.4;    11.8
3461;T001082;L008546;2017JJ00;5;138;133;    36.6;    18.6
3602;T001082;L008547;2017JJ00;12;199;187;    14.0;   118.6
3743;T001082;L008548;2017JJ00;114;164;49;    67.5;     6.9
3884;T001082;L008549;2017JJ00;1252;335;-918;    26.6;    71.4
4025;T001082;L008550;2017JJ00;4;14;10;    -5.1;    18.1
4166;T001082;L008783;2017JJ00;191;257;66;    23.6;    31.2
4307;T001082;L008552;2017JJ00;42196;48137;5941;    12.9;    10.5
4448;T001082;L008553;2017JJ00;6;5;0;   -33.1;   -24.3
4589;T001082;L008554;2017JJ00;4;76;72;    12.8;   -12.1
4730;T001082;L008555;2017JJ00;2;5;3;   581.6;    30.8
4871;T001082;L006997;2017JJ00;0;1;1;   -98.8;   147.1
5012;T001082;L008557;2017JJ00;39;67;28;   -20.9;     5.1
5153;T001082;L008794;2017JJ00;1;61;60;   -89.3;    13.4
5294;T001082;L008559;2017JJ00;104;164;60;    33.3;     7.8
5435;T001082;L008560;2017JJ00;1;11;10;   -20.2;    30.7
5576;T001082;L008561;2017JJ00;0;0;0;   -96.2;   168.2
5717;T001082;L008562;2017JJ00;4049;2466;-1583;    -4.0;   -24.9
5858;T001082;L008564;2017JJ00;0;0;0;;   -74.5
5999;T001082;L008565;2017JJ00;3;6;3;   -14.9;   -84.6
6140;T001082;L008566;2017JJ00;1;46;45;   -29.2;    68.8
6281;T001082;L008567;2017JJ00;602;982;380;    -2.4;    16.0
6422;T001082;L008568;2017JJ00;13;61;48;    12.9;    27.9
6563;T001082;L008569;2017JJ00;0;12;11;   326.7;    73.1
6704;T001082;L008570;2017JJ00;307;29;-278;    37.2;    34.5
6845;T001082;L008645;2017JJ00;325;118;-207;   -14.1;    -0.2
6986;T001082;L008571;2017JJ00;1503;3380;1877;     4.8;     9.8
7127;T001082;L008644;2017JJ00;5;31;25;  2586.9;    -6.4
7268;T001082;L008572;2017JJ00;425;608;183;   -32.2;   -47.9
7409;T001082;L008573;2017JJ00;0;10;10;   -71.5;   -11.8
7550;T001082;L008817;2017JJ00;;24;24;  -100.0;   -10.0
7691;T001082;L008763;2017JJ00;181;9;-172;  1229.2;   -18.6
7832;T001082;L008574;2017JJ00;895;603;-292;     4.4;     2.8
7973;T001082;L008575;2017JJ00;36109;11322;-24787;    11.0;    17.1
8114;T001082;L008577;2017JJ00;;;;;  -100.0
8255;T001082;L008578;2017JJ00;0;0;0;103842.1;   698.2
8396;T001082;L008579;2017JJ00;872;457;-414;     0.7;    11.6
8537;T001082;L008580;2017JJ00;1;3;2;   -28.1;    39.9
8678;T001082;L008581;2017JJ00;16;62;46;   -30.7;    -7.0
8819;T001082;L008582;2017JJ00;10;153;143;   -23.6;    99.0
8960;T001082;L008583;2017JJ00;0;0;0; 11727.6;     4.0
9101;T001082;L008584;2017JJ00;588;125;-463;    13.0;    47.7
9242;T001082;L008654;2017JJ00;289;640;351;   -12.4;    16.1
9383;T001082;L008585;2017JJ00;;150;;;    -4.3
9524;T001082;L008586;2017JJ00;8;236;228;   -16.0;    16.6
9665;T001082;L008587;2017JJ00;66;343;277;   -15.4;    -0.6
9806;T001082;L008764;2017JJ00;5301;6983;1682;     6.2;     4.1
9947;T001082;L008588;2017JJ00;3855;5843;1988;    16.7;     0.9
10088;T001082;L008589;2017JJ00;4;25;20;    50.3;   -27.5
10229;T001082;L008590;2017JJ00;3;3;1;     3.9;    10.9
10370;T001082;L008591;2017JJ00;152;121;-31;   -20.7;   -10.0
10511;T001082;L008593;2017JJ00;314;457;143;    -4.3;    60.9
10652;T001082;L008594;2017JJ00;393;1201;808;    38.9;    -9.0
10793;T001082;L008595;2017JJ00;11;27;16;   -64.3;    -4.0
10934;T001082;L008596;2017JJ00;158;36;-123;    -3.8;   -10.3
11075;T001082;L008597;2017JJ00;0;3;3;   303.7;   -47.2
11216;T001082;L008598;2017JJ00;305;897;593;     9.5;    14.6
11357;T001082;L008599;2017JJ00;233;163;-70;   -25.9;    33.8
11498;T001082;L008601;2017JJ00;0;6;6;  3422.7;    51.4
11639;T001082;L008600;2017JJ00;29;22;-7;    27.4;    52.4
11780;T001082;L008602;2017JJ00;10;6;-4;   -44.6;    14.1
11921;T001082;L008604;2017JJ00;4063;4477;413;    11.6;     6.9
12062;T001082;L008605;2017JJ00;15925;37684;21760;     6.5;     9.8
12203;T001082;L008608;2017JJ00;0;17;17;   -76.9;    16.3
12344;T001082;L008607;2017JJ00;;1;1;  -100.0;   -51.1
12485;T001082;L008609;2017JJ00;117;77;-39;   -12.0;    38.8
12626;T001082;L008610;2017JJ00;2;52;50;    12.9;    73.7
12767;T001082;L008611;2017JJ00;46;114;68;     0.9;    -4.9
12908;T001082;L008592;2017JJ00;74340;106851;32510;    11.3;    10.1
13049;T001082;L008612;2017JJ00;829;667;-162;     3.9;    51.6
13190;T001082;L008613;2017JJ00;36;823;787;   -19.0;    60.6
13331;T001082;L008615;2017JJ00;560;2255;1695;     9.0;     8.1
13472;T001082;L008616;2017JJ00;1;7;6;    80.2;     5.9
13613;T001082;L008614;2017JJ00;2;5;4;    -9.2;    16.7
13754;T001082;L008618;2017JJ00;0;5;5;   648.4;     9.2
13895;T001082;L008619;2017JJ00;354;66;-288;    13.3;    -6.3
14036;T001082;L008621;2017JJ00;3;410;408;   -76.9;    21.7
14177;T001082;L008622;2017JJ00;0;21;21;   -69.3;    99.7
14318;T001082;L008623;2017JJ00;40;29;-11;    27.3;     7.4
14459;T001082;L008624;2017JJ00;2;39;38;   -61.8;    25.3
14600;T001082;L008625;2017JJ00;0;0;0;;  6831.8
14741;T001082;L008626;2017JJ00;254;39;-215;    19.8;    -6.2
14882;T001082;L008628;2017JJ00;5448;2105;-3343;    29.3;    -0.1
15023;T001082;L008627;2017JJ00;2288;3452;1164;    10.4;    10.8
15164;T001082;L008630;2017JJ00;980;642;-338;    36.1;    15.1
15305;T001082;L008631;2017JJ00;3154;2081;-1073;    10.6;    16.5
15446;T001082;L008632;2017JJ00;3040;868;-2172;    27.7;    -8.1
15587;T001082;L008634;2017JJ00;591;1061;470;   134.8;    50.3
15728;T001082;L008633;2017JJ00;2731;397;-2334;    68.0;    14.9
15869;T001082;L008629;2017JJ00;5630;3735;-1895;     2.8;     7.9
16010;T001082;L008635;2017JJ00;1824;2311;488;     2.2;    17.9
16151;T001082;L008636;2017JJ00;9837;18980;9143;    11.1;     7.7
16292;T001082;L008637;2017JJ00;1420;290;-1130;    21.1;    78.3
16433;T001082;L008638;2017JJ00;19;47;28;    -7.0;    50.0
16574;T001082;L008639;2017JJ00;7727;3714;-4014;    10.8;    11.7
16715;T001082;L008643;2017JJ00;52;484;432;    13.8;    67.3
16856;T001082;L008648;2017JJ00;223;345;122;     7.3;    -5.8
16997;T001082;L008649;2017JJ00;466;308;-159;     9.3;    25.8
17138;T001082;L008651;2017JJ00;;0;0;;   -36.7
17279;T001082;L008653;2017JJ00;13;27;14;    14.3;    14.3
17420;T001082;L008652;2017JJ00;1252;533;-719;    40.5;     1.7
17561;T001082;L008650;2017JJ00;1;22;20;   -57.0;    53.2
17702;T001082;L008655;2017JJ00;7;4;-3;   -38.2;    15.9
17843;T001082;L008657;2017JJ00;543;586;44;    17.5;    14.3
17984;T001082;L008658;2017JJ00;68;366;298;    10.1;    10.1
18125;T001082;L008656;2017JJ00;3;1;-2;   469.4;   -48.5
18266;T001082;L008659;2017JJ00;32;40;8;   -58.7;    38.1
18407;T001082;L008660;2017JJ00;489;191;-298;    71.9;    21.5
18548;T001082;L008661;2017JJ00;6;22;17;   -72.8;    -7.1
18689;T001082;L008662;2017JJ00;865;1031;166;    27.2;    28.3
18830;T001082;L008663;2017JJ00;890;1132;242;    -5.2;    11.5
18971;T001082;L008664;2017JJ00;4;76;71;    13.6;   276.1
19112;T001082;L008665;2017JJ00;61;106;45;     6.5;    15.6
19253;T001082;L008666;2017JJ00;60;39;-20;     7.1;    71.5
19394;T001082;L008667;2017JJ00;13;21;8;   -17.6;   215.4
19535;T001082;L008669;2017JJ00;6688;1400;-5288;     4.7;    20.0
19676;T001082;L008668;2017JJ00;1;14;13;   -47.4;     0.4
19817;T001082;L008670;2017JJ00;7;127;120;    -0.8;    34.8
19958;T001082;L008671;2017JJ00;125;290;164;    58.2;    -3.7
20099;T001082;L008675;2017JJ00;65;118;54;   469.3; 21331.6
20240;T001082;L008677;2017JJ00;9;81;72;   111.8;    -6.1
20381;T001082;L008678;2017JJ00;58;43;-15;    10.3;    -6.7
20522;T001082;L008818;2017JJ00;0;9;9;;   -10.9
20663;T001082;L008680;2017JJ00;1533;2280;748;     5.7;    19.5
20804;T001082;L008681;2017JJ00;0;0;0;   -13.3;   115.1
20945;T001082;L008682;2017JJ00;30;70;40;    68.9;     7.0
21086;T001082;L008684;2017JJ00;1;20;19;   259.3;    22.7
21227;T001082;L008685;2017JJ00;11;44;34;   383.0;    11.4
21368;T001082;L008686;2017JJ00;0;0;0;    40.4;     4.5
21509;T001082;L008673;2017JJ00;387;978;591;     8.4;    -4.0
21650;T001082;L008687;2017JJ00;165;45;-121;    47.0;    28.1
21791;T001082;L008688;2017JJ00;112;30;-81;    63.4;    16.8
21932;T001082;L008689;2017JJ00;42;19;-24;   -51.7;   -30.2
22073;T001082;L008690;2017JJ00;0;;0;   -88.6;
22214;T001082;L008694;2017JJ00;4;24;21;    -8.3;    43.1
22355;T001082;L008696;2017JJ00;0;14;14;   -77.4;    12.0
22496;T001082;L008697;2017JJ00;403;510;107;     7.0;    23.3
22637;T001082;L008695;2017JJ00;32;22;-10;    65.3;    35.0
22778;T001082;L008698;2017JJ00;0;21;20;  1335.4;    35.0
22919;T001082;L008699;2017JJ00;1935;2506;571;    55.9;     8.0
23060;T001082;L008700;2017JJ00;;;;;  -100.0
23201;T001082;L008705;2017JJ00;0;19;19;   -76.2; 39073.2
23342;T001082;L008703;2017JJ00;0;1;1;   -85.1;   -64.2
23483;T001082;L008702;2017JJ00;0;0;0;;    71.9
23624;T001082;L008704;2017JJ00;10358;4403;-5955;    21.7;    11.7
23765;T001082;L008708;2017JJ00;82;569;487;     9.9;    74.3
23906;T001082;L008710;2017JJ00;453;1094;641;    18.9;   106.1
24047;T001082;L008711;2017JJ00;0;0;0;    -6.1;    30.9
24188;T001082;L008712;2017JJ00;1;22;21;   -72.3;     6.6
24329;T001082;L008713;2017JJ00;281;157;-125;    54.0;    10.4
24470;T001082;L008714;2017JJ00;308;10;-298;    74.8;    -8.4
24611;T001082;L008715;2017JJ00;23;63;40;   -42.7;     3.2
24752;T001082;L008716;2017JJ00;662;348;-314;    -4.3;    19.9
24893;T001082;L008603;2017JJ00;1428;493;-936;    21.4;     1.0
25034;T001082;L008717;2017JJ00;;0;0;  -100.0;   278.3
25175;T001082;L008718;2017JJ00;8137;11914;3777;     9.4;    15.1
25316;T001082;L008719;2017JJ00;2016;2845;829;    13.7;    18.8
25457;T001082;L008647;2017JJ00;238;497;259;   -43.3;    27.4
25598;T001082;L008723;2017JJ00;1392;2524;1132;    16.6;     6.9
25739;T001082;L008724;2017JJ00;15247;5392;-9855;    11.4;    25.1
25880;T001082;L008726;2017JJ00;4;21;18;   724.5;    16.0
26021;T001082;L008792;2017JJ00;0;1;1;;   100.8
26162;T001082;L008741;2017JJ00;0;0;0; 18075.9;   -99.3
26303;T001082;L008727;2017JJ00;0;1;1;;     8.4
26444;T001082;L008742;2017JJ00;2;9;7;   473.2;    16.9
26585;T001082;L008728;2017JJ00;0;2;2;   -70.3;    37.5
26726;T001082;L008729;2017JJ00;0;2;2;   -97.6;    36.2
26867;T001082;L008731;2017JJ00;0;1;1;   -67.3;   214.8
27008;T001082;L008732;2017JJ00;3;16;13;    21.9;    -2.3
27149;T001082;L008733;2017JJ00;1;2;1;   -13.4;    29.8
27290;T001082;L008734;2017JJ00;1274;2521;1247;   -20.0;    18.0
27431;T001082;L008735;2017JJ00;42;402;359;    27.0;    30.0
27572;T001082;L008736;2017JJ00;145;445;300;     3.9;    24.0
27713;T001082;L008738;2017JJ00;14;16;2;    -3.2;   -13.1
27854;T001082;L008739;2017JJ00;67;51;-15;   124.0;    45.7
27995;T001082;L008740;2017JJ00;3658;5356;1698;    40.6;    10.5
28136;T001082;L008743;2017JJ00;0;51;51;   -41.5;    22.8
28277;T001082;L008745;2017JJ00;1280;1480;201;    -6.3;     1.7
28418;T001082;L008744;2017JJ00;480;815;334;    16.9;     2.4
28559;T001082;L008730;2017JJ00;16;1;-15;   122.7;    64.1
28700;T001082;L008747;2017JJ00;;10;10;  -100.0;     1.1
28841;T001082;L008787;2017JJ00;1301;1879;578;     9.6;     0.3
28982;T001082;L008788;2017JJ00;;0;0;  -100.0;  1144.0
29123;T001082;L008789;2017JJ00;3355;5959;2604;    12.8;    64.6
29264;T001082;L008786;2017JJ00;;10;;;    11.3
29405;T001082;L008749;2017JJ00;7830;13758;5928;    13.4;     9.1
29546;T001082;L008750;2017JJ00;163;94;-69;    15.8;   -14.7
29687;T001082;L008746;2017JJ00;;79;;;    22.0
29828;T001082;L008751;2017JJ00;34;171;136;     5.3;    20.9
29969;T001082;L008752;2017JJ00;7;3;-5;   -21.6;   -12.9
30110;T001082;L008790;2017JJ00;6702;9623;2921;     6.4;    11.4
30251;T001082;L008791;2017JJ00;2457;5821;3364;    -2.1;     3.7
30392;T001082;L008753;2017JJ00;6;56;49;    14.3;    10.4
30533;T001082;L008755;2017JJ00;3094;3437;343;    13.9;    10.3
30674;T001082;L008754;2017JJ00;0;8;8;    -9.7;   -26.4
30815;T001082;L008756;2017JJ00;54;86;32;     7.2;   -19.6
30956;T001082;L008757;2017JJ00;2890;1101;-1789;    14.5;     1.8
31097;T001082;L008758;2017JJ00;;6;6;  -100.0;   211.2
31238;T001082;L008759;2017JJ00;19;972;953;   -45.8;    22.0
31379;T001082;L008760;2017JJ00;0;0;0;  2392.7;    24.9
31520;T001082;L008761;2017JJ00;0;0;0;     8.1;   -99.4
31661;T001082;L008762;2017JJ00;170;48;-122;    33.1;   -36.7
31802;T001082;L008765;2017JJ00;174;285;111;     6.5;    -0.9
31943;T001082;L008766;2017JJ00;2801;5926;3125;     1.7;    16.0
32084;T001082;L008767;2017JJ00;3;62;59;   307.4;    66.3
32225;T001082;L008768;2017JJ00;0;1;1;104788.2;   -11.6
32366;T001082;L008769;2017JJ00;0;0;0;;   471.7
32507;T001082;L008770;2017JJ00;76;57;-19;    -8.9;     3.9
32648;T001082;L008706;2017JJ00;1366;865;-500;    75.2;    19.8
32789;T001082;L008777;2017JJ00;973;2789;1816;    -1.1;    -1.8
32930;T001082;L008776;2017JJ00;23276;39223;15947;    10.4;     1.1
33071;T001082;L008778;2017JJ00;30904;19781;-11123;     2.1;    12.1
33212;T001082;L008779;2017JJ00;0;0;0;   -53.7;   -87.3
33353;T001082;L008771;2017JJ00;501;123;-378;    -2.2;    35.8
33494;T001082;L008707;2017JJ00;4;93;90;    69.4;    48.4
33635;T001082;L008772;2017JJ00;0;0;0;   -39.5;   -17.3
33776;T001082;L008773;2017JJ00;0;2;2;   776.6;    91.0
33917;T001082;L008774;2017JJ00;144;65;-78;    12.0;   -55.2
34058;T001082;L008780;2017JJ00;5304;853;-4451;     4.6;     3.8
34199;T001082;L008782;2017JJ00;;1;1;  -100.0;    14.8
34340;T001082;L008813;2017JJ00;;0;0;;   -75.4
34481;T001082;L008640;2017JJ00;4;47;43;    20.5;   -10.0
34622;T001082;L008784;2017JJ00;15;50;35;   -18.1;    24.0
34763;T001082;L008785;2017JJ00;60;17;-42;    30.1;    26.7
34904;T001082;L008812;2017JJ00;425;139;-286;    35.6;   104.6
35045;T001082;L008822;2017JJ00;2499;2061;-439;    30.2;    88.3
35186;T001082;L008820;2017JJ00;56;41;-15;  1245.7;   371.7
35327;T001082;L008821;2017JJ00;;;;  -100.0;  -100.0
35468;T001082;L008814;2017JJ00;11;1409;1398;   -69.9;   367.0
35609;T001082;L008816;2017JJ00;0;1249;1249;;    24.8
35750;T001082;L008815;2017JJ00;0;2689;2689;;     4.5
35891;T001082;L008679;2017JJ00;;;;;
36032;T001082;L008692;2017JJ00;;;;;
36173;A018524;T001047;2017JJ00;40929;62467;21539;     6.7;     6.2
36314;A018524;L007935;2017JJ00;25780;48877;23097;     8.6;     6.5
36455;A018524;L006998;2017JJ00;15149;13591;-1559;     3.7;     5.1
36596;A018524;L007933;2017JJ00;;;;;
36737;A018524;L008519;2017JJ00;;;;;
36878;A018524;L008520;2017JJ00;;;;;
37019;A018524;L008524;2017JJ00;;;;;
37160;A018524;L008531;2017JJ00;;;;;
37301;A018524;L008527;2017JJ00;;;;;
37442;A018524;L008533;2017JJ00;0;11;11;   132.9;     1.8
37583;A018524;L008534;2017JJ00;0;10;9;   699.8;    -2.2
37724;A018524;L008535;2017JJ00;3;225;221;   -18.7;    58.6
37865;A018524;L008536;2017JJ00;;;;;
38006;A018524;L008537;2017JJ00;0;;;   -43.1;
38147;A018524;L008538;2017JJ00;;3;3;;   -13.5
38288;A018524;L008539;2017JJ00;;66;66;  -100.0;    -4.0
38429;A018524;L008540;2017JJ00;;0;0;;   -50.4
38570;A018524;L008532;2017JJ00;;0;0;;   -70.5
38711;A018524;L008541;2017JJ00;;3;3;;    32.2
38852;A018524;L008542;2017JJ00;500;26;-475;   -21.4;     9.8
38993;A018524;L008543;2017JJ00;0;4;4;    92.7;    18.2
39134;A018524;L008544;2017JJ00;0;30;30;   -97.2;     8.6
39275;A018524;L008545;2017JJ00;115;367;252;    18.0;    18.8
39416;A018524;L008709;2017JJ00;278;831;552;     4.0;    13.2
39557;A018524;L008546;2017JJ00;0;10;10;   -70.9;    40.3
39698;A018524;L008547;2017JJ00;0;1;1;;    43.3
39839;A018524;L008548;2017JJ00;;33;33;  -100.0;    -3.3
39980;A018524;L008549;2017JJ00;69;36;-32;    31.8;    55.9
40121;A018524;L008550;2017JJ00;0;5;5;   -72.3;    18.0
40262;A018524;L008783;2017JJ00;2;44;41;    50.8;    22.3
40403;A018524;L008552;2017JJ00;6491;7519;1028;    11.2;    10.1
40544;A018524;L008553;2017JJ00;5;4;-1;   -42.2;   -11.9
40685;A018524;L008554;2017JJ00;2;32;30;    19.3;    -2.2
40826;A018524;L008555;2017JJ00;0;0;0;   -27.6;    63.7
40967;A018524;L006997;2017JJ00;;0;0;;   221.8
41108;A018524;L008557;2017JJ00;11;3;-8;   -10.7;    38.8
41249;A018524;L008794;2017JJ00;0;11;11;   -69.0;    15.5
41390;A018524;L008559;2017JJ00;1;56;55;    -0.9;    24.0
41531;A018524;L008560;2017JJ00;1;0;-1;   -25.7;   -38.9
41672;A018524;L008561;2017JJ00;;;;;
41813;A018524;L008562;2017JJ00;2114;157;-1957;    -4.6;    -7.2
41954;A018524;L008564;2017JJ00;0;;0;;
42095;A018524;L008565;2017JJ00;;0;0;  -100.0;
42236;A018524;L008566;2017JJ00;0;8;8;;   410.0
42377;A018524;L008567;2017JJ00;69;135;66;    44.8;    13.6
42518;A018524;L008568;2017JJ00;10;10;1;     2.6;    19.5
42659;A018524;L008569;2017JJ00;0;0;0;;   -38.5
42800;A018524;L008570;2017JJ00;16;11;-5;    -5.8;    50.2
42941;A018524;L008645;2017JJ00;254;30;-224;   -20.1;    -3.3
43082;A018524;L008571;2017JJ00;110;108;-2;     3.5;     5.7
43223;A018524;L008644;2017JJ00;0;17;17;;    14.0
43364;A018524;L008572;2017JJ00;0;;0;;  -100.0
43505;A018524;L008573;2017JJ00;;6;6;;     9.6
43646;A018524;L008817;2017JJ00;;14;14;  -100.0;   -32.0
43787;A018524;L008763;2017JJ00;;3;3;;   -37.2
43928;A018524;L008574;2017JJ00;406;98;-308;    -5.2;    27.7
44069;A018524;L008575;2017JJ00;646;1891;1245;    14.2;     9.3
44210;A018524;L008577;2017JJ00;;;;;
44351;A018524;L008578;2017JJ00;;;;;
44492;A018524;L008579;2017JJ00;118;27;-91;    11.2;    25.2
44633;A018524;L008580;2017JJ00;1;3;1;   -28.1;
44774;A018524;L008581;2017JJ00;2;18;16;   500.3;     1.7
44915;A018524;L008582;2017JJ00;3;33;31;;     9.8
45056;A018524;L008583;2017JJ00;;0;0;;   482.7
45197;A018524;L008584;2017JJ00;380;16;-364;    21.6;    21.8
45338;A018524;L008654;2017JJ00;12;160;149;    43.6;    25.8
45479;A018524;L008585;2017JJ00;4;29;25;;   -21.1
45620;A018524;L008586;2017JJ00;0;52;52;   -97.9;    11.5
45761;A018524;L008587;2017JJ00;4;89;85;   -54.0;    12.9
45902;A018524;L008764;2017JJ00;98;558;460;     1.1;    -5.3
46043;A018524;L008588;2017JJ00;594;1246;652;    11.6;    10.8
46184;A018524;L008589;2017JJ00;2;7;5;   983.9;   -21.2
46325;A018524;L008590;2017JJ00;3;2;0;     6.0;    32.4
46466;A018524;L008591;2017JJ00;45;40;-5;   -25.1;    28.0
46607;A018524;L008593;2017JJ00;223;10;-213;    -8.1;    12.2
46748;A018524;L008594;2017JJ00;162;179;17;    12.7;   -31.1
46889;A018524;L008595;2017JJ00;0;11;11;   -97.5;    -6.1
47030;A018524;L008596;2017JJ00;;14;14;;    -2.8
47171;A018524;L008597;2017JJ00;0;1;1;   -79.6;
47312;A018524;L008598;2017JJ00;32;102;70;    37.4;    37.4
47453;A018524;L008599;2017JJ00;6;18;11;   -32.6;    22.6
47594;A018524;L008601;2017JJ00;0;0;0;  3478.1;
47735;A018524;L008600;2017JJ00;28;2;-26;    24.8;     2.0
47876;A018524;L008602;2017JJ00;10;1;-9;   -44.8;   100.6
48017;A018524;L008604;2017JJ00;56;454;398;   -21.5;     2.3
48158;A018524;L008605;2017JJ00;2530;5261;2731;     3.6;    11.9
48299;A018524;L008608;2017JJ00;0;4;4;   -84.4;    10.2
48440;A018524;L008607;2017JJ00;;;;;
48581;A018524;L008609;2017JJ00;;42;42;;    38.6
48722;A018524;L008610;2017JJ00;1;25;24;;    45.1
48863;A018524;L008611;2017JJ00;0;21;21;   -83.5;    42.2
49004;A018524;L008592;2017JJ00;8304;16254;7950;     9.3;     4.9
49145;A018524;L008612;2017JJ00;548;127;-421;   -21.5;    34.9
49286;A018524;L008613;2017JJ00;;13;13;;   -19.3
49427;A018524;L008615;2017JJ00;141;752;611;    -2.0;     9.3
49568;A018524;L008616;2017JJ00;1;0;-1;   114.5;    79.8
49709;A018524;L008614;2017JJ00;2;3;2;    -9.3;     7.0
49850;A018524;L008618;2017JJ00;;1;1;;   -55.7
49991;A018524;L008619;2017JJ00;45;24;-22;   -22.3;     4.7
50132;A018524;L008621;2017JJ00;2;42;39;   -81.5;    14.4
50273;A018524;L008622;2017JJ00;;12;12;;    48.0
50414;A018524;L008623;2017JJ00;9;8;-1;    -3.4;     0.6
50555;A018524;L008624;2017JJ00;1;28;27;   -67.4;    42.1
50696;A018524;L008625;2017JJ00;;;;;
50837;A018524;L008626;2017JJ00;47;12;-35;    -6.2;   -24.6
50978;A018524;L008628;2017JJ00;22;761;739;     8.1;   -11.8
51119;A018524;L008627;2017JJ00;135;322;187;    11.2;    -0.8
51260;A018524;L008630;2017JJ00;65;80;15;     0.9;     2.0
51401;A018524;L008631;2017JJ00;380;54;-326;     6.5;    15.6
51542;A018524;L008632;2017JJ00;313;111;-202;     1.5;     0.9
51683;A018524;L008634;2017JJ00;13;76;63;   -28.9;    33.7
51824;A018524;L008633;2017JJ00;0;83;83;   112.9;    41.1
51965;A018524;L008629;2017JJ00;723;796;73;     6.6;     4.1
52106;A018524;L008635;2017JJ00;124;152;29;   -10.5;    -0.7
52247;A018524;L008636;2017JJ00;1066;2371;1305;     5.8;     2.3
52388;A018524;L008637;2017JJ00;1287;79;-1207;    11.4;    29.1
52529;A018524;L008638;2017JJ00;1;21;20;   -43.6;    41.3
52670;A018524;L008639;2017JJ00;46;474;428;     8.3;    -3.9
52811;A018524;L008643;2017JJ00;3;76;73;   -35.2;    12.7
52952;A018524;L008648;2017JJ00;6;25;19;   273.1;    18.1
53093;A018524;L008649;2017JJ00;90;15;-75;     0.0;    76.9
53234;A018524;L008651;2017JJ00;;0;0;;   -72.0
53375;A018524;L008653;2017JJ00;1;6;5;    73.3;    19.8
53516;A018524;L008652;2017JJ00;0;152;152;   416.6;    15.1
53657;A018524;L008650;2017JJ00;0;2;1;    18.0;     8.7
53798;A018524;L008655;2017JJ00;0;0;0;   -60.9;
53939;A018524;L008657;2017JJ00;71;99;28;    -3.4;     1.5
54080;A018524;L008658;2017JJ00;9;100;91;    16.3;    11.0
54221;A018524;L008656;2017JJ00;;0;0;  -100.0;    25.1
54362;A018524;L008659;2017JJ00;24;14;-10;   -66.2;    16.8
54503;A018524;L008660;2017JJ00;0;44;44;   473.8;   -29.8
54644;A018524;L008661;2017JJ00;;2;2;  -100.0;   -11.7
54785;A018524;L008662;2017JJ00;169;180;11;    19.1;    17.7
54926;A018524;L008663;2017JJ00;54;86;32;    -9.5;    -2.2
55067;A018524;L008664;2017JJ00;;0;0;  -100.0;    22.3
55208;A018524;L008665;2017JJ00;1;10;9;    -7.9;    18.5
55349;A018524;L008666;2017JJ00;34;2;-33;    65.8;   -18.8
55490;A018524;L008667;2017JJ00;2;1;-1;   -41.3;    14.3
55631;A018524;L008669;2017JJ00;29;156;127;   -15.0;    -7.1
55772;A018524;L008668;2017JJ00;0;5;5;   -65.5;    12.2
55913;A018524;L008670;2017JJ00;5;34;29;   -25.6;    14.4
56054;A018524;L008671;2017JJ00;2;86;84;    -8.3;    -3.9
56195;A018524;L008675;2017JJ00;0;0;0;;    58.3
56336;A018524;L008677;2017JJ00;0;54;54;   -92.8;    14.5
56477;A018524;L008678;2017JJ00;32;7;-25;     6.9;   -17.5
56618;A018524;L008818;2017JJ00;0;6;6;;    -4.2
56759;A018524;L008680;2017JJ00;179;135;-45;     7.2;    14.1
56900;A018524;L008681;2017JJ00;0;0;0;   -13.3;    28.0
57041;A018524;L008682;2017JJ00;13;13;0;   112.6;    23.7
57182;A018524;L008684;2017JJ00;0;6;6;   129.5;    41.6
57323;A018524;L008685;2017JJ00;0;19;19;  1689.1;     6.0
57464;A018524;L008686;2017JJ00;;0;0;;   -18.5
