ID;SITC;Countries;Periods;ImportValue_1;ExportValue_2;BalanceOfTrade_3;ChangeInImportValue_4;ChangeInExportValue_5
4114;T001082;L008783;2013JJ00;66;358;292;   -55.4;    10.9
4255;T001082;L008552;2013JJ00;37544;47831;10287;    -0.4;    -1.4
4396;T001082;L008553;2013JJ00;7;8;1;   -16.9;    76.3
4537;T001082;L008554;2013JJ00;1;110;109;   -36.2;   -25.4
4678;T001082;L008555;2013JJ00;0;5;5;    75.3;   -57.5
4819;T001082;L006997;2013JJ00;1;0;0;   296.5;   -25.0
4960;T001082;L008557;2013JJ00;108;137;29;    -5.2;   160.2
5101;T001082;L008794;2013JJ00;1;43;42;;
5242;T001082;L008559;2013JJ00;40;111;71;    11.7;    10.8
5383;T001082;L008560;2013JJ00;0;9;9;   -86.8;    63.9
5524;T001082;L008561;2013JJ00;0;1;1;   -90.0;    10.5
5665;T001082;L008562;2013JJ00;5810;2193;-3617;     3.0;   -28.8
5806;T001082;L008564;2013JJ00;0;0;0;   -16.0;    -3.8
5947;T001082;L008565;2013JJ00;1;38;37;    16.1;    71.1
6088;T001082;L008566;2013JJ00;2;29;27;   -37.9;    74.0
6229;T001082;L008567;2013JJ00;435;694;259;    48.0;    10.7
6370;T001082;L008568;2013JJ00;;51;;;     7.7
6511;T001082;L008569;2013JJ00;0;9;9;   -44.0;    43.7
6652;T001082;L008570;2013JJ00;85;11;-74;    26.8;    -7.1
6793;T001082;L008645;2013JJ00;296;108;-188;     4.8;   -30.4
6934;T001082;L008571;2013JJ00;1272;2623;1351;   -24.4;    33.3
7075;T001082;L008644;2013JJ00;0;153;152;    19.8;    24.4
7216;T001082;L008572;2013JJ00;1;250;248;   878.4;     9.5
7357;T001082;L008573;2013JJ00;0;56;56;   -67.5;   -30.8
7498;T001082;L008817;2013JJ00;0;31;31;   -68.7;   -43.7
7639;T001082;L008763;2013JJ00;0;22;21;   -25.9;    10.0
7780;T001082;L008574;2013JJ00;946;496;-450;    15.1;    10.5
7921;T001082;L008575;2013JJ00;31792;7711;-24081;    -0.4;     0.8
8062;T001082;L008577;2013JJ00;0;0;0;   -87.8;
8203;T001082;L008578;2013JJ00;0;0;0;;    82.1
8344;T001082;L008579;2013JJ00;1319;461;-858;    -3.7;    40.7
8485;T001082;L008580;2013JJ00;5;3;-2;    65.1;   -48.3
8626;T001082;L008581;2013JJ00;17;107;90;   -88.5;     0.3
8767;T001082;L008582;2013JJ00;15;118;104;   -32.1;     6.1
8908;T001082;L008583;2013JJ00;0;0;0;   -99.5;   -38.1
9049;T001082;L008584;2013JJ00;2625;83;-2542;   -18.1;    11.3
9190;T001082;L008654;2013JJ00;114;404;290;     0.3;    -7.0
9331;T001082;L008585;2013JJ00;135;105;-31;   -40.8;    12.7
9472;T001082;L008586;2013JJ00;8;158;149;;
9613;T001082;L008587;2013JJ00;90;451;362;    -3.1;    -3.5
9754;T001082;L008764;2013JJ00;4743;6015;1272;   -13.9;     0.4
9895;T001082;L008588;2013JJ00;4070;5455;1385;    18.4;     3.5
10036;T001082;L008589;2013JJ00;2;28;26;    82.5;     3.5
10177;T001082;L008590;2013JJ00;0;3;3;   -92.0;    -3.9
10318;T001082;L008591;2013JJ00;182;95;-86;    -3.4;    10.0
10459;T001082;L008593;2013JJ00;273;186;-87;     0.5;    33.5
10600;T001082;L008594;2013JJ00;292;1257;965;    -7.5;    -5.8
10741;T001082;L008595;2013JJ00;23;31;8;    20.2;    26.5
10882;T001082;L008596;2013JJ00;445;51;-394;   -44.3;    27.1
11023;T001082;L008597;2013JJ00;0;4;4;  4313.8;    57.8
11164;T001082;L008598;2013JJ00;233;773;540;    -7.4;    23.5
11305;T001082;L008599;2013JJ00;73;101;28;    22.2;    11.1
11446;T001082;L008601;2013JJ00;1;0;-1;   -34.8;   -98.3
11587;T001082;L008600;2013JJ00;27;17;-10;   -53.2;   106.3
11728;T001082;L008602;2013JJ00;2;2;0;    61.4;     3.1
11869;T001082;L008604;2013JJ00;3452;4136;684;     0.3;    -2.8
12010;T001082;L008605;2013JJ00;17161;35937;18776;    -1.5;    -0.9
12151;T001082;L008608;2013JJ00;1;11;11;    38.1;     2.4
12292;T001082;L008607;2013JJ00;0;2;2;   -88.1;   -46.9
12433;T001082;L008609;2013JJ00;130;190;59;   463.9;    88.8
12574;T001082;L008610;2013JJ00;2;31;29;   -14.9;    19.3
12715;T001082;L008611;2013JJ00;12;83;71;    17.7;     9.0
12856;T001082;L008592;2013JJ00;63492;106928;43436;     2.7;     0.7
12997;T001082;L008612;2013JJ00;501;995;495;   -14.2;   -14.5
13138;T001082;L008613;2013JJ00;0;960;960;   -99.9;   -41.3
13279;T001082;L008615;2013JJ00;498;2161;1663;     9.2;     5.0
13420;T001082;L008616;2013JJ00;4;6;2;    89.4;   -83.6
13561;T001082;L008614;2013JJ00;3;2;-1;    39.3;   -25.1
13702;T001082;L008618;2013JJ00;1;2;1;  2950.7;    97.9
13843;T001082;L008619;2013JJ00;236;59;-177;    59.9;    10.0
13984;T001082;L008621;2013JJ00;2;586;584;   -75.4;    60.3
14125;T001082;L008622;2013JJ00;0;8;8;   -92.3;    13.9
14266;T001082;L008623;2013JJ00;37;20;-17;   -15.0;     1.9
14407;T001082;L008624;2013JJ00;1;36;35;   197.2;    25.6
14548;T001082;L008625;2013JJ00;;;;;
14689;T001082;L008626;2013JJ00;102;37;-65;   -25.2;    35.6
14830;T001082;L008628;2013JJ00;1914;1890;-24;     2.0;     3.6
14971;T001082;L008627;2013JJ00;1950;2546;595;     1.5;    -3.0
15112;T001082;L008630;2013JJ00;1080;296;-784;    -1.5;    -2.9
15253;T001082;L008631;2013JJ00;4130;1633;-2496;    -7.8;   -14.7
15394;T001082;L008632;2013JJ00;2670;801;-1869;    -5.2;    27.5
15535;T001082;L008634;2013JJ00;33;258;225;   -66.2;   -29.3
15676;T001082;L008633;2013JJ00;736;345;-392;   -59.8;     9.8
15817;T001082;L008629;2013JJ00;5085;3359;-1726;     1.3;    16.2
15958;T001082;L008635;2013JJ00;1949;1407;-542;    -6.7;     6.8
16099;T001082;L008636;2013JJ00;8067;19789;11721;     3.1;     1.1
16240;T001082;L008637;2013JJ00;787;195;-591;     6.8;    18.1
16381;T001082;L008638;2013JJ00;58;19;-38;   179.9;    31.4
16522;T001082;L008639;2013JJ00;8427;3178;-5248;   -15.1;   -10.2
16663;T001082;L008643;2013JJ00;23;267;244;   -42.0;     0.8
16804;T001082;L008648;2013JJ00;943;439;-504;   -37.9;   -10.1
16945;T001082;L008649;2013JJ00;375;228;-147;     1.0;    26.7
17086;T001082;L008651;2013JJ00;0;0;0;    81.6;   203.9
17227;T001082;L008653;2013JJ00;2;37;35;    53.3;    55.7
17368;T001082;L008652;2013JJ00;2258;486;-1772;    -3.9;    24.1
17509;T001082;L008650;2013JJ00;1;26;25;    68.4;   -16.4
17650;T001082;L008655;2013JJ00;28;5;-24;    -5.7;   177.2
17791;T001082;L008657;2013JJ00;582;528;-54;    -3.7;    33.9
17932;T001082;L008658;2013JJ00;12;450;438;   -49.1;    -5.7
18073;T001082;L008656;2013JJ00;0;1;1;    15.4;   -60.8
18214;T001082;L008659;2013JJ00;12;33;22;     2.2;   -74.2
18355;T001082;L008660;2013JJ00;1561;475;-1086;    20.2;    18.1
18496;T001082;L008661;2013JJ00;7;21;13;     4.7;    12.7
18637;T001082;L008662;2013JJ00;563;796;233;   -59.8;     1.5
18778;T001082;L008663;2013JJ00;739;978;239;     4.8;   -25.5
18919;T001082;L008664;2013JJ00;24;25;1;   395.5;   -28.0
19060;T001082;L008665;2013JJ00;54;80;25;    -5.8;     1.8
19201;T001082;L008666;2013JJ00;67;16;-50;   273.6;    12.4
19342;T001082;L008667;2013JJ00;32;10;-21;     6.7;     6.4
19483;T001082;L008669;2013JJ00;5963;835;-5128;     3.8;    -6.0
19624;T001082;L008668;2013JJ00;0;6;6;   -66.3;     1.9
19765;T001082;L008670;2013JJ00;4;55;51;    65.2;    35.1
19906;T001082;L008671;2013JJ00;72;233;161;   -28.2;   -11.8
20047;T001082;L008675;2013JJ00;0;51;51;    12.1;  2501.2
20188;T001082;L008677;2013JJ00;;393;;;    31.6
20329;T001082;L008678;2013JJ00;76;35;-42;   124.1;    20.6
20470;T001082;L008818;2013JJ00;;8;8;  -100.0;   -11.7
20611;T001082;L008680;2013JJ00;1325;2704;1379;   -17.7;    -7.8
20752;T001082;L008681;2013JJ00;0;0;0;    42.3;   210.6
20893;T001082;L008682;2013JJ00;16;63;47;    27.3;    23.5
21034;T001082;L008684;2013JJ00;6;29;23;    58.8;    -5.7
21175;T001082;L008685;2013JJ00;2;40;38;   -49.3;     7.8
21316;T001082;L008686;2013JJ00;0;0;0;    37.3;   -51.5
21457;T001082;L008673;2013JJ00;338;677;339;    -5.3;   -26.6
21598;T001082;L008687;2013JJ00;77;35;-42;    68.9;   -23.8
21739;T001082;L008688;2013JJ00;6;11;5;   -50.0;    87.7
21880;T001082;L008689;2013JJ00;86;37;-49;   108.6;   -25.7
22021;T001082;L008690;2013JJ00;0;0;0;   209.0;   539.1
22162;T001082;L008694;2013JJ00;6;12;6;    19.0;     7.6
22303;T001082;L008696;2013JJ00;0;14;14;    68.4;    -7.1
22444;T001082;L008697;2013JJ00;399;307;-92;     5.4;    18.8
22585;T001082;L008695;2013JJ00;13;16;3;    21.9;   -63.2
22726;T001082;L008698;2013JJ00;0;30;30;     1.7;   -73.1
22867;T001082;L008699;2013JJ00;3754;2700;-1054;   -15.3;     0.5
23008;T001082;L008700;2013JJ00;;0;0;  -100.0;   553.9
23149;T001082;L008705;2013JJ00;0;;0;    82.9;  -100.0
23290;T001082;L008703;2013JJ00;98;1;-97;  1308.3;   -17.4
23431;T001082;L008702;2013JJ00;0;0;0;   301.4;   721.8
23572;T001082;L008704;2013JJ00;13809;3732;-10078;    10.8;    -0.5
23713;T001082;L008708;2013JJ00;125;316;192;    99.1;    -8.7
23854;T001082;L008710;2013JJ00;316;312;-4;    21.4;     5.2
23995;T001082;L008711;2013JJ00;0;0;0;   233.3;   -94.8
24136;T001082;L008712;2013JJ00;2;7;5;    61.1;    12.0
24277;T001082;L008713;2013JJ00;63;99;36;    -4.9;   -39.7
24418;T001082;L008714;2013JJ00;84;18;-66;   -40.7;   -22.9
24559;T001082;L008715;2013JJ00;203;52;-151;    -4.2;    83.9
24700;T001082;L008716;2013JJ00;454;172;-282;    16.1;   -15.6
24841;T001082;L008603;2013JJ00;1003;371;-632;     0.2;    12.1
24982;T001082;L008717;2013JJ00;0;0;0;  1231.7;   -98.2
25123;T001082;L008718;2013JJ00;5522;9191;3669;     1.3;     7.6
25264;T001082;L008719;2013JJ00;1823;2539;716;     7.0;     2.3
25405;T001082;L008647;2013JJ00;570;378;-192;    69.0;     4.5
25546;T001082;L008723;2013JJ00;1234;1775;541;    14.0;     7.3
25687;T001082;L008724;2013JJ00;20618;6828;-13790;     1.4;    -3.4
25828;T001082;L008726;2013JJ00;1;34;34;   -27.9;    23.5
25969;T001082;L008792;2013JJ00;0;1;1;;
26110;T001082;L008741;2013JJ00;0;7;7;   -27.5;190248.3
26251;T001082;L008727;2013JJ00;0;1;1;  3209.7;   -64.6
26392;T001082;L008742;2013JJ00;0;4;4;    -4.6;    57.8
26533;T001082;L008728;2013JJ00;;1;1;  -100.0;    25.7
26674;T001082;L008729;2013JJ00;0;2;2;   -95.5;    27.3
26815;T001082;L008731;2013JJ00;0;0;0;   -26.9;   -64.0
26956;T001082;L008732;2013JJ00;2;35;34;    18.7;   -17.9
27097;T001082;L008733;2013JJ00;1;1;0;   -48.2;    -3.2
27238;T001082;L008734;2013JJ00;3790;2265;-1525;   -18.8;     1.4
27379;T001082;L008735;2013JJ00;28;671;642;    -1.2;   123.4
27520;T001082;L008736;2013JJ00;96;331;235;   -29.2;    18.8
27661;T001082;L008738;2013JJ00;5;17;12;    42.0;    12.8
27802;T001082;L008739;2013JJ00;10;44;34;   -62.9;    24.4
27943;T001082;L008740;2013JJ00;2668;3751;1084;   -23.4;   -10.0
28084;T001082;L008743;2013JJ00;1;37;36;;
28225;T001082;L008745;2013JJ00;1217;1420;203;     8.9;     7.1
28366;T001082;L008744;2013JJ00;355;687;332;     5.6;     4.5
28507;T001082;L008730;2013JJ00;4;1;-3;   217.5;    18.8
28648;T001082;L008747;2013JJ00;0;4;4;   -99.6;    14.3
28789;T001082;L008787;2013JJ00;1460;1961;501;    17.3;    -9.8
28930;T001082;L008788;2013JJ00;0;0;0;   263.6;
29071;T001082;L008789;2013JJ00;2863;3513;650;    16.9;     4.2
29212;T001082;L008786;2013JJ00;0;7;7;;
29353;T001082;L008749;2013JJ00;6552;11220;4668;    -2.4;    -5.3
29494;T001082;L008750;2013JJ00;99;76;-24;     0.0;    36.5
29635;T001082;L008746;2013JJ00;20;84;64;   132.4;    -6.6
29776;T001082;L008751;2013JJ00;22;213;191;   -29.9;   -10.7
29917;T001082;L008752;2013JJ00;22;2;-21;    29.4;   -14.9
30058;T001082;L008790;2013JJ00;6728;7564;836;    -0.5;     6.0
30199;T001082;L008791;2013JJ00;2178;5615;3437;    -6.7;    -1.9
30340;T001082;L008753;2013JJ00;4;42;38;   -24.5;   -45.5
30481;T001082;L008755;2013JJ00;2296;3585;1289;    -8.8;    24.9
30622;T001082;L008754;2013JJ00;3;8;5;   139.1;     8.6
30763;T001082;L008756;2013JJ00;92;135;43;     1.9;    30.4
30904;T001082;L008757;2013JJ00;2508;917;-1591;     3.0;   -12.3
31045;T001082;L008758;2013JJ00;0;0;0;  1140.1;   -96.8
31186;T001082;L008759;2013JJ00;10;712;703;   -79.9;   -44.5
31327;T001082;L008760;2013JJ00;0;2;2;   311.7;   -23.0
31468;T001082;L008761;2013JJ00;0;0;0;   -71.2;   140.6
31609;T001082;L008762;2013JJ00;720;59;-661;   127.5;   -35.5
31750;T001082;L008765;2013JJ00;319;266;-53;   -16.9;     9.2
31891;T001082;L008766;2013JJ00;2278;4820;2542;     9.2;     3.2
32032;T001082;L008767;2013JJ00;6;60;54;   600.1;   -30.3
32173;T001082;L008768;2013JJ00;0;1;1;   318.9;   -67.1
32314;T001082;L008769;2013JJ00;0;0;0;   -71.9;   -98.5
32455;T001082;L008770;2013JJ00;78;53;-24;   -12.1;     3.1
32596;T001082;L008706;2013JJ00;775;1195;420;    26.3;    -6.1
32737;T001082;L008777;2013JJ00;1000;2372;1372;    15.7;    -0.1
32878;T001082;L008776;2013JJ00;27470;36535;9065;     0.3;     5.5
33019;T001082;L008778;2013JJ00;26618;16895;-9723;     0.8;   -16.6
33160;T001082;L008779;2013JJ00;0;0;0;   664.7;   -98.4
33301;T001082;L008771;2013JJ00;191;76;-116;    43.8;   -16.0
33442;T001082;L008707;2013JJ00;2;62;60;   -27.3;    19.4
33583;T001082;L008772;2013JJ00;0;0;0;    47.6;     8.0
33724;T001082;L008773;2013JJ00;0;0;0; 16114.1;   -91.5
33865;T001082;L008774;2013JJ00;501;442;-59;    18.2;   -32.6
34006;T001082;L008780;2013JJ00;1891;567;-1325;    18.0;    -1.2
34147;T001082;L008782;2013JJ00;;1;1;  -100.0;    10.3
34288;T001082;L008813;2013JJ00;;0;0;;
34429;T001082;L008640;2013JJ00;24;95;71;   799.6;   -55.1
34570;T001082;L008784;2013JJ00;25;52;28;    60.0;    20.5
34711;T001082;L008785;2013JJ00;70;26;-44;    14.5;    11.5
34852;T001082;L008812;2013JJ00;428;288;-140;    56.8;     0.8
34993;T001082;L008822;2013JJ00;508;371;-138;    21.8;    36.7
35134;T001082;L008820;2013JJ00;27;57;31;     7.9;   213.5
35275;T001082;L008821;2013JJ00;0;0;0;   -96.6;   -99.8
35416;T001082;L008814;2013JJ00;;196;196;;
35557;T001082;L008816;2013JJ00;;2000;2000;  -100.0;  1180.0
35698;T001082;L008815;2013JJ00;0;5242;5242;   -95.4;   122.0
35839;T001082;L008679;2013JJ00;0;7;7;   128.1;    35.9
35980;T001082;L008692;2013JJ00;;;;;
36121;A018524;T001047;2013JJ00;35348;53871;18523;     5.1;     7.6
36262;A018524;L007935;2013JJ00;22802;42947;20145;;
36403;A018524;L006998;2013JJ00;12546;10924;-1622;;
36544;A018524;L007933;2013JJ00;;;;;
36685;A018524;L008519;2013JJ00;;;;;
36826;A018524;L008520;2013JJ00;;;;;
36967;A018524;L008524;2013JJ00;;;;;
37108;A018524;L008531;2013JJ00;;;;;
37249;A018524;L008527;2013JJ00;;;;;
37390;A018524;L008533;2013JJ00;1;12;12;   -58.0;   -37.6
37531;A018524;L008534;2013JJ00;0;6;5;  1104.7;    17.3
37672;A018524;L008535;2013JJ00;8;148;139;   440.9;    -9.3
37813;A018524;L008536;2013JJ00;;;;;  -100.0
37954;A018524;L008537;2013JJ00;1;0;-1;;   -71.2
38095;A018524;L008538;2013JJ00;;2;2;  -100.0;     5.4
38236;A018524;L008539;2013JJ00;;114;114;;     0.4
38377;A018524;L008540;2013JJ00;;0;0;;    48.6
38518;A018524;L008532;2013JJ00;;0;0;;
38659;A018524;L008541;2013JJ00;;1;1;;    -5.0
38800;A018524;L008542;2013JJ00;780;24;-756;    -6.5;    34.2
38941;A018524;L008543;2013JJ00;;6;;;   -27.1
39082;A018524;L008544;2013JJ00;0;23;23;    73.8;    17.0
39223;A018524;L008545;2013JJ00;83;216;133;    34.6;    -5.7
39364;A018524;L008709;2013JJ00;220;621;401;    -1.5;     4.5
39505;A018524;L008546;2013JJ00;0;14;14;   -93.3;     1.9
39646;A018524;L008547;2013JJ00;;1;1;;   -20.6
39787;A018524;L008548;2013JJ00;0;23;23;   -93.1;    -9.7
39928;A018524;L008549;2013JJ00;42;20;-22;    36.5;   -29.9
40069;A018524;L008550;2013JJ00;;4;4;  -100.0;   -30.7
40210;A018524;L008783;2013JJ00;1;46;45;   -20.2;    18.5
40351;A018524;L008552;2013JJ00;5131;6155;1024;     4.2;    10.3
40492;A018524;L008553;2013JJ00;;4;;;    -8.0
40633;A018524;L008554;2013JJ00;1;47;46;    -7.0;   -24.1
40774;A018524;L008555;2013JJ00;;0;0;;
40915;A018524;L006997;2013JJ00;;;;;  -100.0
41056;A018524;L008557;2013JJ00;12;2;-10;    20.4;    10.0
41197;A018524;L008794;2013JJ00;;7;7;;
41338;A018524;L008559;2013JJ00;1;31;30;     7.4;     9.5
41479;A018524;L008560;2013JJ00;0;0;0;   -93.5;    23.4
41620;A018524;L008561;2013JJ00;;;;;
41761;A018524;L008562;2013JJ00;2762;140;-2621;     9.5;    13.6
41902;A018524;L008564;2013JJ00;;0;0;  -100.0;   -22.0
42043;A018524;L008565;2013JJ00;0;0;0;;    34.5
42184;A018524;L008566;2013JJ00;0;3;3;111866.7;    12.9
42325;A018524;L008567;2013JJ00;48;114;66;    41.7;    33.4
42466;A018524;L008568;2013JJ00;4;8;4;    10.5;    37.5
42607;A018524;L008569;2013JJ00;0;0;0;   -51.4;   -61.8
42748;A018524;L008570;2013JJ00;22;3;-19;   108.9;    52.1
42889;A018524;L008645;2013JJ00;237;31;-205;     3.3;   -26.4
43030;A018524;L008571;2013JJ00;57;77;19;   -26.2;    -0.6
43171;A018524;L008644;2013JJ00;0;13;13;   778.5;     7.6
43312;A018524;L008572;2013JJ00;;0;0;;   404.9
43453;A018524;L008573;2013JJ00;;0;0;  -100.0;   -22.1
43594;A018524;L008817;2013JJ00;0;25;25; 13187.2;     8.6
43735;A018524;L008763;2013JJ00;;5;5;;     0.4
43876;A018524;L008574;2013JJ00;490;38;-452;    25.2;     2.8
44017;A018524;L008575;2013JJ00;536;653;117;     6.1;    14.1
44158;A018524;L008577;2013JJ00;;;;;
44299;A018524;L008578;2013JJ00;;;;;
44440;A018524;L008579;2013JJ00;54;16;-37;    16.5;   -41.4
44581;A018524;L008580;2013JJ00;5;2;-2;    65.1;   -51.4
44722;A018524;L008581;2013JJ00;0;17;17;   -32.7;     4.7
44863;A018524;L008582;2013JJ00;0;46;45;   -70.6;    -2.8
45004;A018524;L008583;2013JJ00;;;;  -100.0;
45145;A018524;L008584;2013JJ00;247;5;-242;    -0.2;     2.5
45286;A018524;L008654;2013JJ00;7;93;86;   791.4;     0.4
45427;A018524;L008585;2013JJ00;8;9;1;    -6.4;   -50.7
45568;A018524;L008586;2013JJ00;2;36;35;;
45709;A018524;L008587;2013JJ00;8;77;69;   -31.8;   -19.2
45850;A018524;L008764;2013JJ00;98;465;367;    -4.6;    10.8
45991;A018524;L008588;2013JJ00;545;1231;685;    16.4;    15.9
46132;A018524;L008589;2013JJ00;0;8;8;    44.9;    55.9
46273;A018524;L008590;2013JJ00;0;2;2;   -92.7;     5.2
46414;A018524;L008591;2013JJ00;40;28;-12;     4.7;   -17.6
46555;A018524;L008593;2013JJ00;179;8;-171;     4.1;    -3.7
46696;A018524;L008594;2013JJ00;100;198;98;    -9.4;    -0.5
46837;A018524;L008595;2013JJ00;2;14;12;    65.5;    55.8
46978;A018524;L008596;2013JJ00;;15;15;;     8.4
47119;A018524;L008597;2013JJ00;0;1;1;     8.0;    30.5
47260;A018524;L008598;2013JJ00;14;60;46;    28.8;     1.6
47401;A018524;L008599;2013JJ00;8;10;2;    31.5;    13.5
47542;A018524;L008601;2013JJ00;1;;-1;   -32.3;
47683;A018524;L008600;2013JJ00;26;1;-25;   -53.3;    45.5
47824;A018524;L008602;2013JJ00;2;0;-2;    62.3;    10.3
47965;A018524;L008604;2013JJ00;34;444;410;    15.6;    -1.8
48106;A018524;L008605;2013JJ00;2799;4624;1825;     4.9;     5.0
48247;A018524;L008608;2013JJ00;0;;;   -49.2;
48388;A018524;L008607;2013JJ00;;;;  -100.0;  -100.0
48529;A018524;L008609;2013JJ00;;35;35;  -100.0;     2.8
48670;A018524;L008610;2013JJ00;2;18;16;   -10.9;     1.2
48811;A018524;L008611;2013JJ00;;8;;;    -1.1
48952;A018524;L008592;2013JJ00;7694;14695;7000;     6.3;     7.9
49093;A018524;L008612;2013JJ00;442;91;-350;    -6.6;     5.8
49234;A018524;L008613;2013JJ00;;12;12;  -100.0;   -16.4
49375;A018524;L008615;2013JJ00;132;756;624;    10.7;     6.1
49516;A018524;L008616;2013JJ00;3;0;-3;    97.7;   -82.5
49657;A018524;L008614;2013JJ00;3;2;-2;    58.3;
49798;A018524;L008618;2013JJ00;;1;1;  -100.0;   101.8
49939;A018524;L008619;2013JJ00;30;12;-18;   -16.7;    68.3
50080;A018524;L008621;2013JJ00;1;26;25;   -83.1;    38.2
50221;A018524;L008622;2013JJ00;;5;5;  -100.0;     0.1
50362;A018524;L008623;2013JJ00;6;6;0;   -35.5;     3.9
50503;A018524;L008624;2013JJ00;0;25;25;    80.9;    20.8
50644;A018524;L008625;2013JJ00;;;;;
50785;A018524;L008626;2013JJ00;35;7;-28;   -24.8;    -2.2
50926;A018524;L008628;2013JJ00;12;849;837;    19.6;    25.9
51067;A018524;L008627;2013JJ00;215;320;105;   -21.5;     5.0
51208;A018524;L008630;2013JJ00;141;53;-87;     2.6;    12.8
51349;A018524;L008631;2013JJ00;254;49;-205;     8.3;     7.6
51490;A018524;L008632;2013JJ00;261;140;-121;     2.0;    24.9
51631;A018524;L008634;2013JJ00;18;21;3;   -10.4;   -36.0
51772;A018524;L008633;2013JJ00;;41;;;    19.8
51913;A018524;L008629;2013JJ00;459;682;223;    10.7;     7.1
52054;A018524;L008635;2013JJ00;161;126;-34;   -18.4;     7.8
52195;A018524;L008636;2013JJ00;843;2186;1342;     9.9;     6.9
52336;A018524;L008637;2013JJ00;663;77;-585;     1.8;    19.0
52477;A018524;L008638;2013JJ00;;10;;;    29.8
52618;A018524;L008639;2013JJ00;26;364;338;   -15.3;     5.5
52759;A018524;L008643;2013JJ00;1;60;59;    -3.8;    11.5
52900;A018524;L008648;2013JJ00;10;24;14;     6.0;    13.7
53041;A018524;L008649;2013JJ00;56;8;-47;     1.7;   -18.4
53182;A018524;L008651;2013JJ00;;0;0;;   431.6
53323;A018524;L008653;2013JJ00;0;6;6; 34724.4;     6.0
53464;A018524;L008652;2013JJ00;0;136;136;   -90.5;    33.3
53605;A018524;L008650;2013JJ00;0;2;1;   450.1;     9.9
53746;A018524;L008655;2013JJ00;1;;-1;   697.7;  -100.0
53887;A018524;L008657;2013JJ00;42;64;21;    -2.3;     5.2
54028;A018524;L008658;2013JJ00;3;101;98;     3.6;    30.1
54169;A018524;L008656;2013JJ00;0;;0;   117.7;
54310;A018524;L008659;2013JJ00;4;14;10;   -60.8;    23.3
54451;A018524;L008660;2013JJ00;0;113;113;;     3.3
54592;A018524;L008661;2013JJ00;3;2;-1;    -1.0;    86.8
54733;A018524;L008662;2013JJ00;103;140;38;    10.9;    -3.0
54874;A018524;L008663;2013JJ00;47;79;32;   -21.5;     0.2
55015;A018524;L008664;2013JJ00;;0;0;;   576.6
55156;A018524;L008665;2013JJ00;1;12;11;    55.4;     8.5
55297;A018524;L008666;2013JJ00;14;1;-13;     6.0;   -21.3
55438;A018524;L008667;2013JJ00;3;1;-2;    38.5;     3.7
55579;A018524;L008669;2013JJ00;62;149;88;   -14.2;     2.7
55720;A018524;L008668;2013JJ00;0;3;3;   -73.2;   -12.7
55861;A018524;L008670;2013JJ00;3;24;20;    86.0;    61.1
56002;A018524;L008671;2013JJ00;6;57;51;    25.1;    -8.9
56143;A018524;L008675;2013JJ00;0;0;0;   619.0;    71.2
56284;A018524;L008677;2013JJ00;0;38;38;;    24.9
56425;A018524;L008678;2013JJ00;30;4;-26;    57.6;    -3.2
56566;A018524;L008818;2013JJ00;;4;4;;     0.9
56707;A018524;L008680;2013JJ00;119;90;-29;    20.1;     3.3
56848;A018524;L008681;2013JJ00;0;;0;    44.5;
56989;A018524;L008682;2013JJ00;3;11;7;   -41.4;    38.3
57130;A018524;L008684;2013JJ00;0;12;12;;    64.8
